blank_path,annotated_path,species,confidence,bbox,time,model,camera,detection_conf,cropped,cropped_path
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/26062025-130721-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_07_21_WCAM04_none.JPG,none,none,none,2025_06_26_13_07_21,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/17062025-140236-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_17_14_02_36_WCAM04_none.JPG,none,none,none,2025_06_17_14_02_36,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/01062025-152111-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_01_15_21_11_WCAM04_none.JPG,none,none,none,2025_06_01_15_21_11,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/03062025-092919-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_03_09_29_19_WCAM04_none.JPG,none,none,none,2025_06_03_09_29_19,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/30052025-111756-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_30_11_17_56_WCAM04_none.JPG,none,none,none,2025_05_30_11_17_56,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/30052025-110802-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_30_11_08_02_WCAM04_none.JPG,none,none,none,2025_05_30_11_08_02,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/08062025-222157-WCAM04.JPG,none,Bilby,0.9999980926513672,"[[1193.090087890625, 1129.5198974609375, 1463.0208740234375, 1341.7823486328125]]",2025_06_08_22_21_57,night,WCAM04,0.8628815412521362,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Bilby/WCAM04_2025_06_08_22_21_57_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/26062025-130552-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_05_52_WCAM04_none.JPG,none,none,none,2025_06_26_13_05_52,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/02062025-201714-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_02_20_17_14_WCAM04_none.JPG,none,none,none,2025_06_02_20_17_14,night,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/13062025-113629-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_13_11_36_29_WCAM04_none.JPG,none,none,none,2025_06_13_11_36_29,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/29052025-103948-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_29_10_39_48_WCAM04_none.JPG,none,none,none,2025_05_29_10_39_48,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/01062025-233647-WCAM04.JPG,none,Cat,0.9999948740005493,"[[977.7957153320312, 670.4228515625, 1103.950439453125, 754.3795166015625]]",2025_06_01_23_36_47,night,WCAM04,0.847089946269989,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Cat/WCAM04_2025_06_01_23_36_47_Cat_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/04062025-123947-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_04_12_39_47_WCAM04_none.JPG,none,none,none,2025_06_04_12_39_47,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/30052025-110801-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_30_11_08_01_WCAM04_none.JPG,none,none,none,2025_05_30_11_08_01,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/30052025-111737-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_30_11_17_37_WCAM04_none.JPG,none,none,none,2025_05_30_11_17_37,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/30052025-111734-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_30_11_17_34_WCAM04_none.JPG,none,none,none,2025_05_30_11_17_34,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/04062025-123949-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_04_12_39_49_WCAM04_none.JPG,none,none,none,2025_06_04_12_39_49,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/11062025-112318-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_11_11_23_18_WCAM04_none.JPG,none,none,none,2025_06_11_11_23_18,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/04062025-123948-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_04_12_39_48_WCAM04_none.JPG,none,none,none,2025_06_04_12_39_48,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/07062025-183344-WCAM04.JPG,none,Kangaroo,0.9999997615814209,"[[1065.368408203125, 604.2716064453125, 1366.2684326171875, 829.6435546875]]",2025_06_07_18_33_44,night,WCAM04,0.953047513961792,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Kangaroo/WCAM04_2025_06_07_18_33_44_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/25062025-123313-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_25_12_33_13_WCAM04_none.JPG,none,none,none,2025_06_25_12_33_13,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/30052025-111736-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_30_11_17_36_WCAM04_none.JPG,none,none,none,2025_05_30_11_17_36,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/23062025-045710-WCAM04.JPG,none,Cat,0.9999995231628418,"[[1672.546142578125, 824.2361450195312, 1919.0789794921875, 964.7595825195312]]",2025_06_23_04_57_10,night,WCAM04,0.9307109713554382,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Cat/WCAM04_2025_06_23_04_57_10_Cat_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/24062025-161134-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_24_16_11_34_WCAM06_none.JPG,none,none,none,2025_06_24_16_11_34,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/24062025-164442-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_24_16_44_42_WCAM06_none.JPG,none,none,none,2025_06_24_16_44_42,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/10062025-104246-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_10_10_42_46_WCAM06_none.JPG,none,none,none,2025_06_10_10_42_46,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/10062025-104245-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_10_10_42_45_WCAM06_none.JPG,none,none,none,2025_06_10_10_42_45,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/17062025-202418-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_17_20_24_18_WCAM06_none.JPG,none,none,none,2025_06_17_20_24_18,night,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/26062025-131953-WCAM06.JPG,none,Kangaroo,0.7136828303337097,"[[0.0, 34.68017578125, 2031.6656494140625, 1408.185546875]]",2025_06_26_13_19_53,day,WCAM06,0.8122497200965881,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/day/low_confidence/Kangaroo/WCAM06_2025_06_26_13_19_53_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/04062025-235753-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_04_23_57_53_WCAM06_none.JPG,none,none,none,2025_06_04_23_57_53,night,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/24062025-161135-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_24_16_11_35_WCAM06_none.JPG,none,none,none,2025_06_24_16_11_35,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/24062025-164440-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_24_16_44_40_WCAM06_none.JPG,none,none,none,2025_06_24_16_44_40,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/26062025-131954-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_19_54_WCAM06_none.JPG,none,none,none,2025_06_26_13_19_54,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/17062025-202420-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_17_20_24_20_WCAM06_none.JPG,none,none,none,2025_06_17_20_24_20,night,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/29052025-213330-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_29_21_33_30_WCAM06_none.JPG,none,none,none,2025_05_29_21_33_30,night,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/24062025-161136-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_24_16_11_36_WCAM06_none.JPG,none,none,none,2025_06_24_16_11_36,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/04062025-235752-WCAM06.JPG,none,Rabbit,0.994131863117218,"[[1369.169677734375, 794.4796752929688, 1603.2601318359375, 890.3961181640625]]",2025_06_04_23_57_52,night,WCAM06,0.8871119022369385,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Rabbit/WCAM06_2025_06_04_23_57_52_Rabbit_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/04062025-010121-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_04_01_01_21_WCAM06_none.JPG,none,none,none,2025_06_04_01_01_21,night,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/26062025-131855-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_18_55_WCAM06_none.JPG,none,none,none,2025_06_26_13_18_55,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/17062025-202419-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_17_20_24_19_WCAM06_none.JPG,none,none,none,2025_06_17_20_24_19,night,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/04062025-010120-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_04_01_01_20_WCAM06_none.JPG,none,none,none,2025_06_04_01_01_20,night,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/26062025-131853-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_18_53_WCAM06_none.JPG,none,none,none,2025_06_26_13_18_53,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/26062025-131854-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_18_54_WCAM06_none.JPG,none,none,none,2025_06_26_13_18_54,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/04062025-235751-WCAM06.JPG,none,Bilby,0.9904245734214783,"[[62.48486328125, 857.5224609375, 507.24444580078125, 1027.8846435546875]]",2025_06_04_23_57_51,night,WCAM06,0.8383283615112305,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Bilby/WCAM06_2025_06_04_23_57_51_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/10062025-104247-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_10_10_42_47_WCAM06_none.JPG,none,none,none,2025_06_10_10_42_47,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/29052025-213332-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_29_21_33_32_WCAM06_none.JPG,none,none,none,2025_05_29_21_33_32,night,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/26062025-131952-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_19_52_WCAM06_none.JPG,none,none,none,2025_06_26_13_19_52,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/04062025-010119-WCAM06.JPG,none,Bilby,0.9609230160713196,"[[137.1096954345703, 726.3550415039062, 231.91726684570312, 843.5148315429688]]",2025_06_04_01_01_19,night,WCAM06,0.8706347942352295,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Bilby/WCAM06_2025_06_04_01_01_19_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/24062025-164441-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_24_16_44_41_WCAM06_none.JPG,none,none,none,2025_06_24_16_44_41,day,WCAM06,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM06/100RECNX/29052025-213331-WCAM06.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_29_21_33_31_WCAM06_none.JPG,none,none,none,2025_05_29_21_33_31,night,WCAM06,none,NO,none
