"id","detection_image_path","destination_images","destination_labels","label","cropped_image","classification_dest_image"
"WCAM03_2025-06-17 06:24:47","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/17062025-062447-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/17062025-062447-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/17062025-062447-WCAM03.txt","0 0.2096 0.5295 0.3558 0.3425","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_17_06_24_47_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_17_06_24_47_Kangaroo_0.JPG"
"WCAM03_2025-06-17 06:26:12","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/17062025-062612-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/17062025-062612-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/17062025-062612-WCAM03.txt","0 0.9035 0.3696 0.0927 0.2561","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_17_06_26_12_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_17_06_26_12_Kangaroo_0.JPG"
"WCAM03_2025-06-17 06:26:14","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/17062025-062614-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/17062025-062614-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/17062025-062614-WCAM03.txt","0 0.9865 0.3618 0.0269 0.145","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_17_06_26_14_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_17_06_26_14_Kangaroo_0.JPG"
"WCAM03_2025-06-19 04:43:50","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/19062025-044350-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/19062025-044350-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/19062025-044350-WCAM03.txt","0 0.1948 0.5321 0.275 0.4019","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_19_04_43_50_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_19_04_43_50_Kangaroo_0.JPG"
"WCAM03_2025-06-19 04:43:51","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/19062025-044351-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/19062025-044351-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/19062025-044351-WCAM03.txt","0 0.5202 0.4373 0.1399 0.2297","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_19_04_43_51_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_19_04_43_51_Kangaroo_0.JPG"
"WCAM03_2025-06-19 04:43:52","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/19062025-044352-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/19062025-044352-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/19062025-044352-WCAM03.txt","0 0.7668 0.3907 0.0689 0.154","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_19_04_43_52_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_19_04_43_52_Kangaroo_0.JPG"
"WCAM03_2025-06-19 04:43:53","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/19062025-044353-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/19062025-044353-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/19062025-044353-WCAM03.txt","0 0.1471 0.5056 0.2941 0.3114","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_19_04_43_53_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_19_04_43_53_Kangaroo_0.JPG"
"WCAM03_2025-06-19 04:43:54","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/19062025-044354-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/19062025-044354-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/19062025-044354-WCAM03.txt","0 0.6545 0.405 0.0998 0.1865","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_19_04_43_54_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_19_04_43_54_Kangaroo_0.JPG"
"WCAM03_2025-06-19 04:43:55","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/19062025-044355-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/19062025-044355-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/19062025-044355-WCAM03.txt","0 0.8557 0.3879 0.0516 0.1451","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_19_04_43_55_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_19_04_43_55_Kangaroo_0.JPG"
"WCAM03_2025-06-21 05:17:15","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/21062025-051715-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/21062025-051715-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/21062025-051715-WCAM03.txt","0 0.1707 0.5272 0.3026 0.3497","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_21_05_17_15_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_21_05_17_15_Kangaroo_0.JPG"
"WCAM03_2025-06-21 05:17:16","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/21062025-051716-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/21062025-051716-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/21062025-051716-WCAM03.txt","0 0.5238 0.4464 0.1439 0.1905","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_21_05_17_16_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_21_05_17_16_Kangaroo_0.JPG"
"WCAM03_2025-06-21 05:17:17","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/21062025-051717-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/21062025-051717-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/21062025-051717-WCAM03.txt","0 0.8345 0.3801 0.1094 0.3221
0 0.5866 0.43 0.1248 0.1947","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_21_05_17_17_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_21_05_17_17_Kangaroo_0.JPG"
"WCAM03_2025-06-21 05:17:17","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/21062025-051717-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/21062025-051717-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/21062025-051717-WCAM03.txt","0 0.8345 0.3801 0.1094 0.3221
0 0.5866 0.43 0.1248 0.1947","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_21_05_17_17_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_21_05_17_17_Kangaroo_1.JPG"
"WCAM03_2025-06-21 21:42:16","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/21062025-214216-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/21062025-214216-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/21062025-214216-WCAM03.txt","0 0.594 0.3954 0.1329 0.2253","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_21_21_42_16_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_21_21_42_16_Kangaroo_0.JPG"
"WCAM03_2025-06-21 21:42:17","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/21062025-214217-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/21062025-214217-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/21062025-214217-WCAM03.txt","0 0.3028 0.4435 0.2794 0.3284","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_21_21_42_17_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_21_21_42_17_Kangaroo_0.JPG"
"WCAM03_2025-06-21 21:42:23","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/21062025-214223-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/21062025-214223-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/21062025-214223-WCAM03.txt","0 0.5755 0.4049 0.1378 0.2332","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_21_21_42_23_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_21_21_42_23_Kangaroo_0.JPG"
"WCAM03_2025-06-21 21:42:24","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/21062025-214224-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/21062025-214224-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/21062025-214224-WCAM03.txt","0 0.2675 0.4528 0.2967 0.327","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_21_21_42_24_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_21_21_42_24_Kangaroo_0.JPG"
"WCAM03_2025-06-21 21:42:28","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/21062025-214228-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/21062025-214228-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/21062025-214228-WCAM03.txt","0 0.3878 0.5123 0.2218 0.2615","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_21_21_42_28_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_21_21_42_28_Kangaroo_0.JPG"
"WCAM03_2025-06-22 00:17:13","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/22062025-001713-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/22062025-001713-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/22062025-001713-WCAM03.txt","5 0.6647 0.6031 0.0768 0.1092","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Bilby/WCAM03_2025_06_22_00_17_13_Bilby_0.JPG","wild_deserts_outputs/training/classification_training/night/Bilby/correct_WCAM03_2025_06_22_00_17_13_Bilby_0.JPG"
"WCAM03_2025-06-22 00:17:14","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/22062025-001714-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/22062025-001714-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/22062025-001714-WCAM03.txt","5 0.479 0.6815 0.1159 0.1313","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Bilby/WCAM03_2025_06_22_00_17_14_Bilby_0.JPG","wild_deserts_outputs/training/classification_training/night/Bilby/correct_WCAM03_2025_06_22_00_17_14_Bilby_0.JPG"
"WCAM03_2025-06-22 00:17:15","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/22062025-001715-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/22062025-001715-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/22062025-001715-WCAM03.txt","5 0.2988 0.6744 0.1868 0.1303","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Bilby/WCAM03_2025_06_22_00_17_15_Bilby_0.JPG","wild_deserts_outputs/training/classification_training/night/Bilby/correct_WCAM03_2025_06_22_00_17_15_Bilby_0.JPG"
"WCAM03_2025-06-22 07:00:13","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/22062025-070013-WCAM03.JPG","wild_deserts_outputs/training/detection_training/day/images/22062025-070013-WCAM03.JPG","wild_deserts_outputs/training/detection_training/day/labels/22062025-070013-WCAM03.txt","0 0.7571 0.4528 0.3021 0.865","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/low_confidence/Dingo/WCAM03_2025_06_22_07_00_13_Dingo_0.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/incorrect_WCAM03_2025_06_22_07_00_13_Dingo_0.JPG"
"WCAM03_2025-06-23 05:31:58","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/23062025-053158-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/23062025-053158-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/23062025-053158-WCAM03.txt","0 0.8562 0.4031 0.1013 0.3327","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_23_05_31_58_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_23_05_31_58_Kangaroo_0.JPG"
"WCAM03_2025-06-23 05:32:00","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/23062025-053200-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/23062025-053200-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/23062025-053200-WCAM03.txt","0 0.9578 0.3621 0.0676 0.2411","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_23_05_32_00_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_23_05_32_00_Kangaroo_0.JPG"
"WCAM03_2025-06-23 05:32:29","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/23062025-053229-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/23062025-053229-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/23062025-053229-WCAM03.txt","0 0.4278 0.4286 0.1859 0.314","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_23_05_32_29_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_23_05_32_29_Kangaroo_0.JPG"
"WCAM03_2025-06-23 05:32:30","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/23062025-053230-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/23062025-053230-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/23062025-053230-WCAM03.txt","0 0.6437 0.3935 0.1199 0.2098","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_23_05_32_30_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_23_05_32_30_Kangaroo_0.JPG"
"WCAM03_2025-06-23 05:32:31","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/23062025-053231-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/23062025-053231-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/23062025-053231-WCAM03.txt","0 0.8454 0.3675 0.0612 0.1557","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_23_05_32_31_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_23_05_32_31_Kangaroo_0.JPG"
"WCAM03_2025-06-23 06:04:42","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/23062025-060442-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/23062025-060442-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/23062025-060442-WCAM03.txt","0 0.5366 0.4064 0.1057 0.2554","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_23_06_04_42_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_23_06_04_42_Kangaroo_0.JPG"
"WCAM03_2025-06-23 06:04:43","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/23062025-060443-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/23062025-060443-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/23062025-060443-WCAM03.txt","0 0.419 0.4537 0.1087 0.3412","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_23_06_04_43_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_23_06_04_43_Kangaroo_0.JPG"
"WCAM03_2025-06-23 06:04:44","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/23062025-060444-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/23062025-060444-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/23062025-060444-WCAM03.txt","0 0.3313 0.4969 0.4691 0.9525","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_23_06_04_44_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_23_06_04_44_Kangaroo_0.JPG"
"WCAM03_2025-06-24 19:50:04","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/24062025-195004-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/24062025-195004-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/24062025-195004-WCAM03.txt","0 0.1556 0.482 0.3111 0.376","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_24_19_50_04_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_24_19_50_04_Kangaroo_0.JPG"
"WCAM03_2025-06-24 19:50:05","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/24062025-195005-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/24062025-195005-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/24062025-195005-WCAM03.txt","0 0.4695 0.438 0.1787 0.2436","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_24_19_50_05_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_24_19_50_05_Kangaroo_0.JPG"
"WCAM03_2025-06-24 19:50:06","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/24062025-195006-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/24062025-195006-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/24062025-195006-WCAM03.txt","0 0.7399 0.4103 0.0979 0.1706","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_24_19_50_06_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_24_19_50_06_Kangaroo_0.JPG"
"WCAM03_2025-06-25 03:22:06","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/25062025-032206-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/25062025-032206-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/25062025-032206-WCAM03.txt","0 0.2118 0.4929 0.2394 0.3069","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_25_03_22_06_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_25_03_22_06_Kangaroo_0.JPG"
"WCAM03_2025-06-25 03:22:07","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/25062025-032207-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/25062025-032207-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/25062025-032207-WCAM03.txt","0 0.65 0.4292 0.0919 0.1849","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_25_03_22_07_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_25_03_22_07_Kangaroo_0.JPG"
"WCAM03_2025-06-26 04:32:16","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/26062025-043216-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-043216-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-043216-WCAM03.txt","0 0.3917 0.464 0.1898 0.2745
0 0.9286 0.3651 0.0696 0.117","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_26_04_32_16_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_26_04_32_16_Kangaroo_0.JPG"
"WCAM03_2025-06-26 04:32:16","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/26062025-043216-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-043216-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-043216-WCAM03.txt","0 0.3917 0.464 0.1898 0.2745
0 0.9286 0.3651 0.0696 0.117","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_26_04_32_16_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_26_04_32_16_Kangaroo_1.JPG"
"WCAM03_2025-06-26 04:32:17","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/26062025-043217-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-043217-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-043217-WCAM03.txt","0 0.8021 0.421 0.0889 0.1535
0 0.0589 0.5253 0.1176 0.3593","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_26_04_32_17_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_26_04_32_17_Kangaroo_0.JPG"
"WCAM03_2025-06-26 04:32:17","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/26062025-043217-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-043217-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-043217-WCAM03.txt","0 0.8021 0.421 0.0889 0.1535
0 0.0589 0.5253 0.1176 0.3593","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_26_04_32_17_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_26_04_32_17_Kangaroo_1.JPG"
"WCAM03_2025-06-26 04:32:18","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM03/100RECNX/26062025-043218-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-043218-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-043218-WCAM03.txt","0 0.6125 0.462 0.1132 0.1841","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_06_26_04_32_18_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_06_26_04_32_18_Kangaroo_0.JPG"
