blank_path,annotated_path,species,confidence,bbox,time,model,camera,detection_conf,cropped,cropped_path
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/23052025-183655-WCAM02.JPG,none,Bilby,0.9999686479568481,"[[1881.28515625, 898.4291381835938, 2048.0, 1258.7230224609375]]",2025_05_23_18_36_55,night,WCAM02,0.9194425940513611,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_23_18_36_55_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/17052025-231922-WCAM02.JPG,none,Bilby,0.9999996423721313,"[[1096.133056640625, 685.5214233398438, 1331.9771728515625, 782.8294067382812]]",2025_05_17_23_19_22,night,WCAM02,0.9181792736053467,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_17_23_19_22_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/23052025-014211-WCAM02.JPG,none,Bilby,0.996960461139679,"[[1866.9442138671875, 961.47705078125, 2048.0, 1283.4871826171875]]",2025_05_23_01_42_11,night,WCAM02,0.9336971640586853,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_23_01_42_11_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/19052025-212651-WCAM02.JPG,none,Bilby,0.9976849555969238,"[[0.17365722358226776, 752.7171020507812, 297.4460754394531, 914.3864135742188]]",2025_05_19_21_26_51,night,WCAM02,0.917485773563385,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_19_21_26_51_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/24052025-033215-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_24_03_32_15_WCAM02_none.JPG,none,none,none,2025_05_24_03_32_15,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/23052025-183144-WCAM02.JPG,none,Bilby,0.9921683669090271,"[[1954.42578125, 729.6398315429688, 2048.0, 881.8603515625]]",2025_05_23_18_31_44,night,WCAM02,0.8821045756340027,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_23_18_31_44_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/26052025-014834-WCAM02.JPG,none,Bilby,0.9503187537193298,"[[940.3902587890625, 860.95361328125, 1057.8734130859375, 1113.4044189453125]]",2025_05_26_01_48_34,night,WCAM02,0.9256045818328857,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_26_01_48_34_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/29052025-092530-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_29_09_25_30_WCAM02_none.JPG,none,none,none,2025_05_29_09_25_30,day,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/17052025-231921-WCAM02.JPG,none,Bilby,0.9999934434890747,"[[1351.5396728515625, 689.5255126953125, 1573.8740234375, 783.8837890625]]",2025_05_17_23_19_21,night,WCAM02,0.911682665348053,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_17_23_19_21_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/15052025-193138-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_15_19_31_38_WCAM02_none.JPG,none,none,none,2025_05_15_19_31_38,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/25052025-212436-WCAM02.JPG,none,Bilby,1.0,"[[362.4258117675781, 704.4996337890625, 613.7213134765625, 830.7548828125]]",2025_05_25_21_24_36,night,WCAM02,0.9203150272369385,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_25_21_24_36_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/23052025-183149-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_23_18_31_49_WCAM02_none.JPG,none,none,none,2025_05_23_18_31_49,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/19052025-212650-WCAM02.JPG,none,Bilby,1.0,"[[427.4620666503906, 696.8781127929688, 699.1994018554688, 848.5517578125]]",2025_05_19_21_26_50,night,WCAM02,0.9483820199966431,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_19_21_26_50_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/17052025-231926-WCAM02.JPG,none,Bilby,0.9999985694885254,"[[0.08449707180261612, 787.2123413085938, 282.9380187988281, 925.05859375]]",2025_05_17_23_19_26,night,WCAM02,0.887589156627655,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_17_23_19_26_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/16052025-074554-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_16_07_45_54_WCAM02_none.JPG,none,none,none,2025_05_16_07_45_54,day,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/20052025-011842-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/further_verification/annotated/2025_05_20_01_18_42_WCAM02_animal.JPG,animal,none,"[0.7949, 0.8277, 0.1196, 0.1479]",2025_05_20_01_18_42,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/20052025-011826-WCAM02.JPG,none,Bilby,0.9999995231628418,"[[17.3945369720459, 780.70703125, 202.5825653076172, 899.3605346679688]]",2025_05_20_01_18_26,night,WCAM02,0.8710943460464478,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_20_01_18_26_Bilby_0.JPG
