"id","detection_image_path","destination_images","destination_labels","label","cropped_image","classification_dest_image"
"WCAM13_2025-07-06 01:15:21","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/06072025-011521-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/06072025-011521-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/06072025-011521-WCAM13.txt","0 0.5115 0.2251 0.217 0.2969","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_06_01_15_21_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_06_01_15_21_Kangaroo_0.JPG"
"WCAM13_2025-07-06 01:15:22","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/06072025-011522-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/06072025-011522-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/06072025-011522-WCAM13.txt","0 0.778 0.1945 0.1057 0.2075
0 0.6352 0.2864 0.1566 0.1968","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_06_01_15_22_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_06_01_15_22_Kangaroo_0.JPG"
"WCAM13_2025-07-06 01:15:22","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/06072025-011522-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/06072025-011522-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/06072025-011522-WCAM13.txt","0 0.778 0.1945 0.1057 0.2075
0 0.6352 0.2864 0.1566 0.1968","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_06_01_15_22_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_06_01_15_22_Kangaroo_1.JPG"
"WCAM13_2025-07-06 17:56:59","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/06072025-175659-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/06072025-175659-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/06072025-175659-WCAM13.txt","0 0.2946 0.2818 0.2293 0.3803","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_06_17_56_59_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_06_17_56_59_Kangaroo_0.JPG"
"WCAM13_2025-07-06 17:57:00","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/06072025-175700-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/06072025-175700-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/06072025-175700-WCAM13.txt","0 0.4785 0.2811 0.1443 0.2692","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_06_17_57_00_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_06_17_57_00_Kangaroo_0.JPG"
"WCAM13_2025-07-06 17:57:01","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/06072025-175701-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/06072025-175701-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/06072025-175701-WCAM13.txt","0 0.6211 0.2443 0.0904 0.2425","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_06_17_57_01_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_06_17_57_01_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:23","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022023-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022023-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022023-WCAM13.txt","0 0.5184 0.3641 0.1581 0.3455","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_23_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_23_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:24","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022024-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022024-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022024-WCAM13.txt","0 0.5139 0.3644 0.1481 0.347","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_24_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_24_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:25","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022025-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022025-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022025-WCAM13.txt","0 0.5151 0.3645 0.1491 0.3457","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_25_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_25_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:26","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022026-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022026-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022026-WCAM13.txt","0 0.5142 0.3651 0.1481 0.3442","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_26_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_26_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:27","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022027-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022027-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022027-WCAM13.txt","0 0.4988 0.3831 0.1631 0.3472","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_27_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_27_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:28","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022028-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022028-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022028-WCAM13.txt","0 0.4858 0.3891 0.1864 0.4021","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_28_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_28_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:30","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022030-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022030-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022030-WCAM13.txt","0 0.4458 0.4023 0.1823 0.3972","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_30_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_30_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:31","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022031-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022031-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022031-WCAM13.txt","0 0.4523 0.402 0.195 0.3956","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_31_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_31_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:32","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022032-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022032-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022032-WCAM13.txt","0 0.4984 0.401 0.2849 0.3948","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_32_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_32_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:43","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022043-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022043-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022043-WCAM13.txt","0 0.3685 0.4206 0.3037 0.4297","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_43_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_43_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:44","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022044-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022044-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022044-WCAM13.txt","0 0.3366 0.4234 0.3453 0.4351","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_44_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_44_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:45","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022045-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022045-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022045-WCAM13.txt","0 0.31 0.4261 0.398 0.4285","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_45_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_45_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:47","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022047-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022047-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022047-WCAM13.txt","0 0.2185 0.4646 0.437 0.5029","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_47_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_47_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:48","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022048-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022048-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022048-WCAM13.txt","0 0.2104 0.4672 0.4207 0.496","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_48_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_48_Kangaroo_0.JPG"
"WCAM13_2025-07-07 02:20:49","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/07072025-022049-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/07072025-022049-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/07072025-022049-WCAM13.txt","0 0.1768 0.4999 0.3536 0.4765","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_07_02_20_49_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_07_02_20_49_Kangaroo_0.JPG"
"WCAM13_2025-07-10 01:46:13","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-014613-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-014613-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-014613-WCAM13.txt","0 0.6165 0.2675 0.4827 0.4969","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_01_46_13_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_01_46_13_Kangaroo_0.JPG"
"WCAM13_2025-07-10 01:46:14","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-014614-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-014614-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-014614-WCAM13.txt","0 0.9436 0.1359 0.1127 0.2355","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_01_46_14_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_01_46_14_Kangaroo_0.JPG"
"WCAM13_2025-07-10 02:49:02","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-024902-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-024902-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-024902-WCAM13.txt","0 0.5308 0.2382 0.1627 0.2615","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_02_49_02_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_02_49_02_Kangaroo_0.JPG"
"WCAM13_2025-07-10 02:49:03","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-024903-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-024903-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-024903-WCAM13.txt","0 0.8416 0.1861 0.1098 0.1809","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_02_49_03_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_02_49_03_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:26:59","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222659-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222659-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222659-WCAM13.txt","0 0.2371 0.4665 0.4741 0.5403","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_26_59_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_26_59_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:00","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222700-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222700-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222700-WCAM13.txt","0 0.2929 0.4004 0.5858 0.658","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_00_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_00_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:01","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222701-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222701-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222701-WCAM13.txt","0 0.2978 0.3988 0.5957 0.6612","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_01_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_01_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:24","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222724-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222724-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222724-WCAM13.txt","0 0.2644 0.4715 0.5289 0.5122","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_24_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_24_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:25","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222725-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222725-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222725-WCAM13.txt","0 0.2636 0.4719 0.5272 0.5126","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_25_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_25_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:26","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222726-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222726-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222726-WCAM13.txt","0 0.2627 0.4718 0.5254 0.5125","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_26_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_26_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:29","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222729-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222729-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222729-WCAM13.txt","0 0.2988 0.4826 0.5974 0.4998","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_29_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_29_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:30","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222730-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222730-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222730-WCAM13.txt","0 0.299 0.4809 0.5977 0.5003","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_30_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_30_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:31","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222731-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222731-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222731-WCAM13.txt","0 0.269 0.4807 0.5381 0.4941","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_31_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_31_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:32","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222732-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222732-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222732-WCAM13.txt","0 0.2534 0.4779 0.5067 0.4908","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_32_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_32_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:33","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222733-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222733-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222733-WCAM13.txt","0 0.2509 0.4775 0.5019 0.4922","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_33_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_33_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:34","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222734-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222734-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222734-WCAM13.txt","0 0.2521 0.4776 0.5042 0.4924","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_34_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_34_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:37","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222737-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222737-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222737-WCAM13.txt","0 0.2711 0.478 0.5422 0.4971","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_37_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_37_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:38","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222738-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222738-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222738-WCAM13.txt","0 0.2683 0.4788 0.5366 0.4998","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_38_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_38_Kangaroo_0.JPG"
"WCAM13_2025-07-10 22:27:39","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/WCAM13/101RECNX/10072025-222739-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/10072025-222739-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/10072025-222739-WCAM13.txt","0 0.267 0.4746 0.5339 0.4801","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_07_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_07_10_22_27_39_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_07_10_22_27_39_Kangaroo_0.JPG"
