"id","detection_image_path","destination_images","destination_labels","label","cropped_image","classification_dest_image"
"WCAM03_2025-02-16 00:01:40","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/16022025-000140-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/16022025-000140-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/16022025-000140-WCAM03.txt","0 0.1299 0.5647 0.2598 0.3225
0 0.6041 0.4415 0.0693 0.1992
0 0.7897 0.3882 0.0475 0.1464","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_16_00_01_40_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_16_00_01_40_Kangaroo_0.JPG"
"WCAM03_2025-02-16 00:01:40","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/16022025-000140-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/16022025-000140-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/16022025-000140-WCAM03.txt","0 0.1299 0.5647 0.2598 0.3225
0 0.6041 0.4415 0.0693 0.1992
0 0.7897 0.3882 0.0475 0.1464","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_16_00_01_40_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_16_00_01_40_Kangaroo_1.JPG"
"WCAM03_2025-02-16 00:01:40","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/16022025-000140-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/16022025-000140-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/16022025-000140-WCAM03.txt","0 0.1299 0.5647 0.2598 0.3225
0 0.6041 0.4415 0.0693 0.1992
0 0.7897 0.3882 0.0475 0.1464","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_16_00_01_40_Kangaroo_2.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_16_00_01_40_Kangaroo_2.JPG"
"WCAM03_2025-02-16 00:01:41","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/16022025-000141-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/16022025-000141-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/16022025-000141-WCAM03.txt","0 0.2166 0.4993 0.2255 0.3294
0 0.6135 0.4418 0.0923 0.2052","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_16_00_01_41_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_16_00_01_41_Kangaroo_0.JPG"
"WCAM03_2025-02-16 00:01:41","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/16022025-000141-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/16022025-000141-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/16022025-000141-WCAM03.txt","0 0.2166 0.4993 0.2255 0.3294
0 0.6135 0.4418 0.0923 0.2052","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_16_00_01_41_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_16_00_01_41_Kangaroo_1.JPG"
"WCAM03_2025-02-16 00:01:42","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/16022025-000142-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/16022025-000142-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/16022025-000142-WCAM03.txt","0 0.633 0.3696 0.1523 0.2364
0 0.8463 0.3595 0.0543 0.1343","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_16_00_01_42_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_16_00_01_42_Kangaroo_0.JPG"
"WCAM03_2025-02-16 00:01:42","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/16022025-000142-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/16022025-000142-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/16022025-000142-WCAM03.txt","0 0.633 0.3696 0.1523 0.2364
0 0.8463 0.3595 0.0543 0.1343","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_16_00_01_42_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_16_00_01_42_Kangaroo_1.JPG"
"WCAM03_2025-02-16 00:01:43","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/16022025-000143-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/16022025-000143-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/16022025-000143-WCAM03.txt","0 0.7624 0.3475 0.1116 0.1724","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_16_00_01_43_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_16_00_01_43_Kangaroo_0.JPG"
"WCAM03_2025-02-16 00:01:44","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/16022025-000144-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/16022025-000144-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/16022025-000144-WCAM03.txt","0 0.8645 0.3615 0.0726 0.1581","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_16_00_01_44_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_16_00_01_44_Kangaroo_0.JPG"
"WCAM03_2025-02-18 22:23:53","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/18022025-222353-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/18022025-222353-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/18022025-222353-WCAM03.txt","0 0.3155 0.4558 0.2912 0.3002","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_18_22_23_53_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_18_22_23_53_Kangaroo_0.JPG"
"WCAM03_2025-02-18 22:23:54","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM03/100RECNX/18022025-222354-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/images/18022025-222354-WCAM03.JPG","wild_deserts_outputs/training/detection_training/night/labels/18022025-222354-WCAM03.txt","0 0.7722 0.3706 0.0828 0.1637","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM03_2025_02_18_22_23_54_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM03_2025_02_18_22_23_54_Kangaroo_0.JPG"
"WCAM04_2025-02-22 20:35:43","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM04/100RECNX/22022025-203543-WCAM04.JPG","wild_deserts_outputs/training/detection_training/night/images/22022025-203543-WCAM04.JPG","wild_deserts_outputs/training/detection_training/night/labels/22022025-203543-WCAM04.txt","5 0.0799 0.8392 0.1597 0.1952","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Bilby/WCAM04_2025_02_22_20_35_43_Bilby_0.JPG","wild_deserts_outputs/training/classification_training/night/Bilby/correct_WCAM04_2025_02_22_20_35_43_Bilby_0.JPG"
"WCAM04_2025-02-22 20:35:44","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM04/100RECNX/22022025-203544-WCAM04.JPG","wild_deserts_outputs/training/detection_training/night/images/22022025-203544-WCAM04.JPG","wild_deserts_outputs/training/detection_training/night/labels/22022025-203544-WCAM04.txt","5 0.1604 0.8206 0.1325 0.2139","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Bilby/WCAM04_2025_02_22_20_35_44_Bilby_0.JPG","wild_deserts_outputs/training/classification_training/night/Bilby/correct_WCAM04_2025_02_22_20_35_44_Bilby_0.JPG"
"WCAM04_2025-02-22 20:35:45","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM04/100RECNX/22022025-203545-WCAM04.JPG","wild_deserts_outputs/training/detection_training/night/images/22022025-203545-WCAM04.JPG","wild_deserts_outputs/training/detection_training/night/labels/22022025-203545-WCAM04.txt","5 0.2952 0.7673 0.1727 0.1814","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Bilby/WCAM04_2025_02_22_20_35_45_Bilby_0.JPG","wild_deserts_outputs/training/classification_training/night/Bilby/correct_WCAM04_2025_02_22_20_35_45_Bilby_0.JPG"
"WCAM05_2025-02-06 02:49:43","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/06022025-024943-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/06022025-024943-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/06022025-024943-WCAM05.txt","0 0.4759 0.4774 0.1994 0.2575","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_06_02_49_43_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_06_02_49_43_Kangaroo_0.JPG"
"WCAM05_2025-02-19 00:28:29","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/19022025-002829-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/19022025-002829-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/19022025-002829-WCAM05.txt","0 0.7973 0.5063 0.1114 0.1787","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_19_00_28_29_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_19_00_28_29_Kangaroo_0.JPG"
"WCAM05_2025-02-19 00:28:30","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/19022025-002830-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/19022025-002830-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/19022025-002830-WCAM05.txt","0 0.9497 0.4857 0.0569 0.1659","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_19_00_28_30_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_19_00_28_30_Kangaroo_0.JPG"
"WCAM05_2025-02-20 02:22:11","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/20022025-022211-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/20022025-022211-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/20022025-022211-WCAM05.txt","0 0.9155 0.4716 0.1217 0.266","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_20_02_22_11_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_20_02_22_11_Kangaroo_0.JPG"
"WCAM05_2025-02-20 02:22:14","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/20022025-022214-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/20022025-022214-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/20022025-022214-WCAM05.txt","0 0.8381 0.4797 0.1703 0.3163","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_20_02_22_14_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_20_02_22_14_Kangaroo_0.JPG"
"WCAM05_2025-02-20 02:22:15","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/20022025-022215-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/20022025-022215-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/20022025-022215-WCAM05.txt","0 0.042 0.333 0.083 0.31",NA,NA
"WCAM05_2025-02-20 02:22:16","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/20022025-022216-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/20022025-022216-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/20022025-022216-WCAM05.txt","0 0.7469 0.5317 0.2209 0.3292","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_20_02_22_16_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_20_02_22_16_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:15:24","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001524-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001524-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001524-WCAM05.txt","0 0.7548 0.5148 0.1437 0.1664","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_15_24_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_15_24_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:15:25","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001525-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001525-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001525-WCAM05.txt","0 0.7336 0.5247 0.1834 0.1517","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_15_25_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_15_25_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:15:26","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001526-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001526-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001526-WCAM05.txt","0 0.7254 0.5274 0.1973 0.1472","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_15_26_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_15_26_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:15:57","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001557-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001557-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001557-WCAM05.txt","0 0.8204 0.535 0.1598 0.1987
0 0.666 0.4852 0.1635 0.1921","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_15_57_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_15_57_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:15:57","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001557-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001557-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001557-WCAM05.txt","0 0.8204 0.535 0.1598 0.1987
0 0.666 0.4852 0.1635 0.1921","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_15_57_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_15_57_Kangaroo_1.JPG"
"WCAM05_2025-02-21 00:15:58","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001558-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001558-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001558-WCAM05.txt","0 0.6688 0.4869 0.1624 0.1882
0 0.8428 0.5431 0.167 0.1973","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_15_58_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_15_58_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:15:58","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001558-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001558-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001558-WCAM05.txt","0 0.6688 0.4869 0.1624 0.1882
0 0.8428 0.5431 0.167 0.1973","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_15_58_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_15_58_Kangaroo_1.JPG"
"WCAM05_2025-02-21 00:15:59","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001559-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001559-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001559-WCAM05.txt","0 0.6684 0.4875 0.163 0.1875
0 0.8487 0.5184 0.172 0.2482","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_15_59_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_15_59_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:15:59","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001559-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001559-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001559-WCAM05.txt","0 0.6684 0.4875 0.163 0.1875
0 0.8487 0.5184 0.172 0.2482","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_15_59_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_15_59_Kangaroo_1.JPG"
"WCAM05_2025-02-21 00:16:18","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001618-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001618-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001618-WCAM05.txt","0 0.9336 0.537 0.1106 0.2462
0 0.4736 0.5074 0.1236 0.1888","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_16_18_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_16_18_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:16:18","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001618-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001618-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001618-WCAM05.txt","0 0.9336 0.537 0.1106 0.2462
0 0.4736 0.5074 0.1236 0.1888","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_16_18_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_16_18_Kangaroo_1.JPG"
"WCAM05_2025-02-21 00:16:19","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001619-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001619-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001619-WCAM05.txt","0 0.4277 0.519 0.165 0.1925
0 0.9483 0.5442 0.1034 0.2436","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_16_19_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_16_19_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:16:19","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001619-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001619-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001619-WCAM05.txt","0 0.4277 0.519 0.165 0.1925
0 0.9483 0.5442 0.1034 0.2436","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_16_19_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_16_19_Kangaroo_1.JPG"
"WCAM05_2025-02-21 00:16:20","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001620-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001620-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001620-WCAM05.txt","0 0.3474 0.5319 0.1652 0.2074","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_16_20_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_16_20_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:16:21","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001621-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001621-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001621-WCAM05.txt","0 0.2431 0.526 0.179 0.2342","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_16_21_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_16_21_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:16:22","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001622-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001622-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001622-WCAM05.txt","0 0.1405 0.5371 0.2442 0.2493","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_16_22_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_16_22_Kangaroo_0.JPG"
"WCAM05_2025-02-21 00:16:23","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/21022025-001623-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-001623-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-001623-WCAM05.txt","0 0.0935 0.5361 0.1869 0.2635","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM05_2025_02_21_00_16_23_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM05_2025_02_21_00_16_23_Kangaroo_0.JPG"
"WCAM05_2025-02-22 01:10:15","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/22022025-011015-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/22022025-011015-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/22022025-011015-WCAM05.txt","1 0.5107 0.7305 0.2609 0.2807","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Cat/WCAM05_2025_02_22_01_10_15_Cat_0.JPG","wild_deserts_outputs/training/classification_training/night/Cat/correct_WCAM05_2025_02_22_01_10_15_Cat_0.JPG"
"WCAM05_2025-02-22 01:10:16","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM05/100RECNX/22022025-011016-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/images/22022025-011016-WCAM05.JPG","wild_deserts_outputs/training/detection_training/night/labels/22022025-011016-WCAM05.txt","1 0.7086 0.6732 0.157 0.1995","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Cat/WCAM05_2025_02_22_01_10_16_Cat_0.JPG","wild_deserts_outputs/training/classification_training/night/Cat/correct_WCAM05_2025_02_22_01_10_16_Cat_0.JPG"
